
IOWA	1977	10038.99	37277	17407.43	47977.54	56276	14870000	2.97E+08	1.78E+08
IOWA	1978	10112.22	39087	17722.68	49653.76	56276	20956000	3.44E+08	2.05E+08
IOWA	1979	10183.36	39863	17928.92	51530.31	56276	34934000	4.14E+08	2.37E+08
IOWA	1980	10188.72	38919	18050.52	47985.77	56276	34005000	4.27E+08	2.39E+08
IOWA	1981	10187.89	40630	18141.76	48698.55	56276	20324000	2.86E+08	2.46E+08
IOWA	1982	10187.06	37634	18240.5	48731.5	56276	13798000	2.64E+08	2.74E+08
IOWA	1983	10197.84	35937	18203.49	48741.81	56276	14243000	2.81E+08	2.93E+08
IOWA	1984	10286.39	38704	18288.61	49781.83	56276	14872000	4.09E+08	3.13E+08
IOWA	1985	10397.5	39344	18436.18	43209.95	56276	19687000	4.20E+08	3.37E+08
IOWA	1986	10417.9	40425	18506.14	43905.19	56276	19758000	3.95E+08	3.34E+08
IOWA	1987	10467.09	39426	18516.71	44816.38	56276	28149000	4.70E+08	3.38E+08
IOWA	1988	10535.56	40546	18590.01	45936.2	56276	14834000	4.51E+08	3.57E+08
IDAHO	1969	2193.99	7028	3410.22	9202.07	83574	2404000	63606000	25803000
IDAHO	1970	2276.68	7175	3579.67	9488.47	83574	2567000	69424000	26549000
IDAHO	1971	2353.72	7255	3676.23	9756.4	83574	1367000	81141000	29196000
IDAHO	1972	2399.18	7898	3737.66	10251.95	83574	2383000	85462000	33210000
IDAHO	1973	2467.04	8352	3813.95	10725.66	83574	3866000	73892000	36813000
IDAHO	1974	2531.4	8970	3942.37	11134.59	83574	2569000	78536000	43758000
IDAHO	1975	2563.07	9099	4105.58	12401.79	83574	2672000	92882000	48623000
IDAHO	1976	2606.66	9709	4255.84	12498.22	83574	3294000	95620000	50985000
IDAHO	1977	2674.18	9967	4398.05	12813.38	83574	3703000	1.21E+08	56554000
IDAHO	1978	2724.98	10828	4522.19	13264.09	83574	5635000	1.13E+08	65634000
IDAHO	1979	2740.64	10924	4605.7	13771.17	83574	5523000	1.09E+08	62747000
IDAHO	1980	2753.26	11002	4667.31	13808.97	83574	7791000	1.15E+08	73422000
IDAHO	1981	2749.25	10959	4699.95	14020.3	83574	3682000	1.11E+08	64922000
IDAHO	1982	2756.72	10432	4710.03	14028.64	83574	9092000	1.04E+08	84633000
IDAHO	1983	2794.78	10879	4769.76	14049.02	83574	2992000	1.32E+08	96662000
IDAHO	1984	2838.03	11262	4819.32	14290.67	83574	2697000	1.35E+08	1.05E+08
IDAHO	1985	2886.07	11815	4890.92	13612.17	83574	5581000	1.50E+08	1.13E+08
IDAHO	1986	2931.17	11672	4965.59	13771.55	83574	3785000	1.36E+08	1.07E+08
IDAHO	1987	2972.24	11833	5019.82	13959.74	83574	11826000	1.37E+08	1.03E+08
